accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9824561403508771,[12 12],2.5848805904388428,124063.61748004488,linear,3.0,97707.12524602682,11872.344654438926,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9866666666666667,0.9743589743589743,0.9866666666666667,0.9941880341880341,[74 1][1 38],0.9866666666666667,0.9866666666666668,0.9804935090899487
0.9649122807017544,[33 32],2.4848480224609375,37645.55040393765,poly,2.0,198929.82414246834,128258.83197039476,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9857142857142858,0.9318181818181818,0.9857142857142858,0.9886363636363638,[69 1][3 41],0.9583333333333334,0.971830985915493,0.9583874443597921
0.9824561403508771,[28 18],2.452768087387085,88936.08901404198,poly,2.0,53535.04185960426,191237.44057004678,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9512195121951219,1.0,0.9739391914467089,[73 0][2 39],0.9733333333333334,0.9864864864864865,0.9753048303966929
0.9736842105263158,[17  9],2.209853172302246,139826.08976489902,linear,4.0,97523.27430851215,196567.12457238822,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9857142857142858,0.9545454545454546,0.9857142857142858,0.9753246753246753,[69 1][2 42],0.971830985915493,0.9787234042553192,0.9700046860242949
0.9736842105263158,[18  8],2.4231014251708984,173310.26407273786,linear,4.0,64628.11481607138,26001.48853324484,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9333333333333333,1.0,0.9954911433172302,[69 0][3 42],0.9583333333333334,0.9787234042553191,0.9660917830792959
0.9649122807017544,[15  8],1.975511074066162,8768.013566911606,linear,4.0,140495.28944286107,24137.384754723087,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.9111111111111111,1.0,0.9674718196457328,[69 0][4 41],0.9452054794520548,0.971830985915493,0.9545214042184236
0.9736842105263158,[31 19],3.029545307159424,56088.05189215292,poly,2.0,19887.433160526416,111169.29448313818,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9577464788732394,1.0,0.9577464788732394,0.9990173599737963,[68 3][0 43],1.0,0.9784172661870503,0.9786452262557864
0.9473684210526315,[21 10],2.4667437076568604,81993.27656744358,poly,2.0,1476.50470453906,142868.77359936555,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9512195121951219,0.9375,0.9512195121951219,0.9878048780487805,[78 4][2 30],0.975,0.9629629629629629,0.9443348414005103
0.956140350877193,[15  9],2.685019016265869,26543.7047047764,linear,4.0,40866.32437056545,88263.76323488976,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,1.0,0.8809523809523809,1.0,0.9474206349206348,[72 0][5 37],0.935064935064935,0.9664429530201343,0.9385906354489059
0.9736842105263158,[38 32],1.5210657119750977,55168.604206956115,poly,2.0,189312.6184928919,139731.7427053513,True,False,[ 0 2 3 5 6 7 10 12 13 20 22 23 25 26 27 ],15,0.9866666666666667,0.9487179487179487,0.9866666666666667,0.9846153846153844,[74 1][2 37],0.9736842105263158,0.9801324503311258,0.9675062666817079
