accuracy,nsv,time,C,kernel,degree,gamma,coef0,shrinking,break_ties,feature_mask,number_of_selected_features,sensitivity_score,specificity_score,recall_score,roc_aoc,confusion_matrix,precision_score,f1_score,g_mean_score
0.9649122807017544,[11 10],1.3182754516601562,87022.02338150695,linear,4.0,41397.67432186976,195458.38791606048,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.987012987012987,0.918918918918919,0.987012987012987,0.9719199719199718,[76 1][3 34],0.9620253164556962,0.9743589743589742,0.9523575520700758
0.9736842105263158,[14 11],2.1460120677948,168633.26793290587,linear,2.0,8764.494362003497,23017.15650911762,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,1.0,0.9387755102040817,1.0,0.9893249607535323,[65 0][3 46],0.9558823529411765,0.9774436090225563,0.9689042833036098
0.9736842105263158,[26 18],2.195331573486328,142657.59789130575,poly,2.0,13281.050167590101,114269.45286094658,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 ],26,0.974025974025974,0.972972972972973,0.974025974025974,0.9820989820989822,[75 2][1 36],0.9868421052631579,0.9803921568627451,0.9734993311250644
0.9736842105263158,[16 11],6.12507700920105,59399.9659103655,linear,3.0,40993.354782410686,121224.47585681558,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.967741935483871,0.9807692307692307,0.967741935483871,0.9953473945409429,[60 2][1 51],0.9836065573770492,0.975609756097561,0.9742338085119212
0.9824561403508771,[18 11],394.4354429244995,4202.052090860638,linear,4.0,3148.8896693689676,60924.102240260036,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9733333333333334,1.0,0.9733333333333334,0.9996581196581197,[73 2][0 39],1.0,0.9864864864864865,0.9865765724632495
0.9649122807017544,[16 11],4.923799276351929,21924.556875354305,linear,2.0,186685.71240529267,172072.97073327017,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 ],26,0.9577464788732394,0.9767441860465116,0.9577464788732394,0.9924664264657713,[68 3][1 42],0.9855072463768116,0.9714285714285714,0.9671986894873021
0.9473684210526315,[32 18],4.701592683792114,120497.71438971459,poly,3.0,10860.655866629066,137136.45740879668,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9459459459459459,0.95,0.9459459459459459,0.9820945945945946,[70 4][2 38],0.9722222222222222,0.9589041095890412,0.9479708057997612
0.9385964912280702,[13  9],2.1783344745635986,41252.07897053003,linear,4.0,199790.95224794862,29732.842810173912,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9701492537313433,0.8936170212765957,0.9701492537313433,0.9707843759923785,[65 2][5 42],0.9285714285714286,0.948905109489051,0.9310971411797564
0.9736842105263158,[47 29],20.677009344100952,5687.196652439525,poly,4.0,21513.545891905796,93681.81266353128,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 20 21 22 23 24 25 26 27 28 29 ],25,0.9848484848484849,0.9583333333333334,0.9848484848484849,0.9943181818181818,[65 1][2 46],0.9701492537313433,0.9774436090225564,0.9715004535835953
0.9736842105263158,[15 12],11.279378175735474,69623.16891817839,linear,3.0,100199.95204124281,106549.47511104752,True,False,[ 0 1 2 3 4 5 6 7 8 10 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 ],26,0.9615384615384616,1.0,0.9615384615384616,0.9996438746438747,[75 3][0 36],1.0,0.9803921568627451,0.9805806756909202
